frame,x,y,w,h,t,noX,noY,neX,neY,taX,taY,trk
529,46,465,56,112,3.1,34,516,31,500,47,421,364
529,90,423,40,87,2.48,109,458,105,452,66,402,366
529,347,852,50,146,1.44,409,838,389,844,288,854,368
530,124,375,56,99,0.73,146,331,142,334,98,405,1
530,79,317,48,88,3.06,87,350,82,332,61,282,7
530,234,365,73,123,3.24,224,414,212,396,232,309,8
530,442,725,73,147,5.48,389,685,392,694,476,766,9
530,207,486,55,136,3.01,213,538,197,519,206,425,11
530,296,301,60,100,1.26,332,301,316,289,257,311,12
530,355,291,65,97,5.04,311,278,319,282,401,285,13
530,412,300,65,129,1.04,464,275,440,276,372,335,14
530,501,296,51,123,4.82,443,304,453,296,554,296,15
530,625,330,106,163,4.78,554,318,572,302,687,315,16
530,607,473,53,136,5.74,581,424,582,429,627,503,17
530,602,927,76,148,5.16,546,888,551,907,654,967,18
530,327,776,50,135,6.16,315,712,315,722,335,833,19
530,258,286,55,99,1.17,298,282,280,273,219,308,20
530,404,573,77,134,3.42,372,630,373,624,409,517,21
530,380,769,75,133,6.13,370,715,363,720,373,828,23
530,706,853,74,159,5.42,656,817,662,823,761,899,24
530,587,410,99,206,0.6,627,329,607,343,532,437,25
530,281,787,45,77,6.09,274,750,275,754,288,818,26
530,450,653,57,137,4.7,388,648,392,648,488,652,27
530,477,385,61,149,0.31,509,323,497,334,444,441,29
530,434,343,58,125,4.4,391,375,393,350,486,321,31
530,164,747,47,113,6.09,159,694,151,718,164,801,32
530,273,365,51,128,0.89,320,336,300,334,236,399,35
530,731,569,89,152,4.22,685,601,689,598,775,518,36
530,268,819,52,109,5.32,229,795,234,813,319,826,37
530,537,360,67,152,0.23,555,297,541,317,505,423,38
530,887,577,76,196,3.18,883,659,871,628,898,487,39
530,1134,663,69,110,3.19,1126,716,1127,710,1134,610,40
530,875,894,130,162,3.35,836,957,818,925,862,822,41
530,1470,680,58,163,3.21,1451,749,1473,724,1466,609,42
530,1120,351,68,182,1.71,1199,359,1181,351,1041,338,43
530,1323,381,71,166,5.0,1251,359,1276,355,1397,403,44
530,1558,727,78,190,3.23,1562,815,1575,797,1572,662,45
530,918,616,79,184,3.37,932,694,920,670,929,532,46
530,1264,408,70,183,5.14,1188,380,1213,372,1336,434,47
530,955,762,67,180,3.84,902,818,911,808,1014,713,48
530,1616,531,78,144,3.41,1605,590,1626,580,1648,478,49
530,1580,481,69,150,1.94,1635,525,1636,512,1554,450,50
530,1585,439,56,162,2.07,1647,483,1644,479,1562,406,51
530,1594,672,64,162,3.13,1604,744,1609,722,1579,598,52
530,1599,747,59,155,3.32,1581,813,1594,797,1608,674,53
530,1534,746,58,179,3.28,1521,820,1528,803,1541,666,54
530,1477,703,115,188,0.02,1506,617,1519,649,1492,779,55
530,1412,681,86,230,0.14,1426,577,1442,608,1444,740,56
530,1643,596,68,159,0.06,1660,531,1660,551,1640,661,57
530,1339,722,82,167,5.85,1296,665,1304,682,1382,786,58
530,1281,770,60,170,2.69,1311,847,1305,832,1254,699,59
530,1068,981,80,171,4.79,996,982,1016,996,1142,961,60
530,1319,610,62,190,4.07,1258,666,1276,644,1387,554,61
530,1328,809,86,162,5.51,1297,741,1314,760,1386,851,62
530,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
530,904,417,75,151,3.13,910,486,897,469,914,357,64
530,880,733,108,177,0.02,861,654,851,680,850,815,65
530,1011,939,134,185,5.33,928,930,942,952,1092,979,67
530,1011,939,134,185,5.33,965,862,994,870,1107,945,67
530,1034,902,69,182,5.27,965,862,994,870,1107,945,68
530,1087,1001,113,209,4.91,996,982,1016,996,1142,961,69
530,1087,1001,113,209,4.91,1006,1008,1033,1028,1148,1036,69
530,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
530,1551,856,72,127,1.8,1609,868,1605,866,1508,844,71
530,1859,546,68,126,2.64,1882,591,1887,573,1848,494,72
530,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
530,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
530,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
530,1792,612,52,131,1.25,1846,594,1839,597,1778,616,76
530,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
530,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
530,61,1056,30,37,2.17,74,1069,72,1067,47,1054,81
530,21,492,42,91,3.14,16,531,12,517,12,450,166
530,795,433,136,95,4.66,762,470,784,471,836,381,194
530,213,819,58,132,1.83,265,849,244,843,161,810,219
530,37,324,45,94,0.03,30,286,29,291,31,351,344
530,349,562,64,132,3.34,349,624,346,613,349,502,202
530,180,681,40,98,0.06,180,642,178,647,177,718,346
530,124,290,40,59,4.6,102,302,103,292,141,280,350
530,1759,997,67,100,5.22,1726,975,1742,980,1805,1000,356
530,30,795,39,47,1.7,52,798,43,795,10,786,360
530,19,969,38,79,3.12,20,1002,11,989,0,943,362
530,47,468,56,118,3.1,36,514,34,502,47,421,364
530,90,423,40,87,2.48,109,458,105,452,66,402,366
530,380,851,54,146,1.14,429,808,414,825,321,867,368
531,124,375,56,99,0.73,146,331,142,334,98,405,1
531,79,317,48,88,3.06,87,350,82,332,61,282,7
531,234,365,71,123,3.24,224,414,212,396,232,309,8
531,442,725,73,147,5.48,389,685,392,694,476,766,9
531,207,486,55,136,3.01,213,538,197,519,206,425,11
531,296,301,60,100,1.26,332,301,316,289,257,311,12
531,355,291,65,97,5.04,311,278,319,282,401,285,13
531,412,300,65,129,1.04,464,275,440,276,372,335,14
531,501,296,51,123,4.82,443,304,453,296,554,296,15
531,625,330,106,163,4.78,554,318,572,302,687,315,16
531,607,473,53,136,5.74,581,425,582,429,628,508,17
531,605,920,89,158,5.37,546,884,550,902,654,967,18
531,326,785,55,130,6.1,311,728,312,735,337,837,19
531,258,287,57,99,1.17,298,282,280,273,219,308,20
531,404,573,77,134,3.42,372,630,373,624,409,517,21
531,372,770,58,133,6.13,370,715,363,720,373,828,23
531,706,853,74,159,5.42,656,817,662,823,761,899,24
531,581,412,94,206,0.69,634,334,620,345,532,437,25
531,281,787,45,77,6.09,274,750,275,754,288,818,26
531,450,653,57,137,4.7,390,657,393,656,488,652,27
531,477,385,61,149,0.31,509,323,497,334,444,441,29
531,434,343,58,125,4.4,391,375,393,350,486,321,31
531,164,747,47,113,6.09,159,694,151,718,164,801,32
531,273,365,51,128,0.89,320,336,300,334,236,399,35
531,731,569,89,152,4.22,685,601,689,598,775,518,36
531,268,818,54,109,5.32,229,794,233,812,319,826,37
531,537,360,67,152,0.23,555,297,541,317,505,423,38
531,887,577,76,196,3.18,883,659,871,628,898,487,39
531,1134,663,69,110,3.19,1126,716,1127,710,1134,610,40
531,875,894,130,162,3.35,836,957,818,925,862,822,41
531,1470,680,58,163,3.21,1451,749,1473,724,1466,609,42
531,1120,351,68,182,1.71,1199,359,1181,351,1041,338,43
531,1323,381,71,166,5.0,1251,359,1276,355,1397,403,44
531,1558,727,77,190,3.23,1562,815,1575,797,1572,662,45
531,918,616,79,184,3.37,932,694,920,670,929,532,46
531,1264,408,70,183,5.14,1188,380,1213,372,1336,434,47
531,946,775,64,166,3.84,901,826,908,817,1003,726,48
531,1616,531,78,144,3.41,1605,590,1626,580,1648,478,49
531,1580,481,69,150,1.94,1635,525,1637,513,1554,450,50
531,1587,439,56,165,2.07,1643,490,1641,484,1562,406,51
531,1594,672,64,162,3.13,1604,744,1609,722,1579,598,52
531,1599,747,59,155,3.32,1581,813,1594,797,1608,674,53
531,1534,746,58,179,3.28,1521,820,1528,803,1541,666,54
531,1477,703,115,188,0.02,1506,617,1519,649,1492,779,55
531,1412,681,86,230,0.14,1426,577,1442,608,1444,740,56
531,1643,596,68,159,0.06,1660,531,1660,551,1640,661,57
531,1339,722,82,167,5.85,1296,665,1304,682,1382,786,58
531,1281,770,60,170,2.69,1311,847,1305,832,1254,699,59
531,1068,981,80,171,4.79,996,982,1016,996,1142,961,60
531,1319,610,62,190,4.07,1259,664,1277,642,1388,554,61
531,1328,809,86,162,5.51,1297,741,1314,760,1386,851,62
531,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
531,904,417,75,151,3.13,910,486,897,469,914,357,64
531,880,733,108,177,0.02,861,654,851,680,850,815,65
531,1011,939,134,185,5.33,928,930,942,952,1092,979,67
531,1011,939,134,185,5.33,965,862,994,870,1107,945,67
531,1034,902,69,182,5.27,965,862,994,870,1107,945,68
531,1087,1001,113,209,4.91,996,982,1016,996,1142,961,69
531,1087,1001,113,209,4.91,1006,1008,1033,1028,1148,1036,69
531,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
531,1551,856,72,127,1.8,1609,868,1605,866,1508,844,71
531,1859,546,68,126,2.64,1882,591,1887,573,1848,494,72
531,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
531,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
531,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
531,1792,612,52,131,1.25,1846,594,1839,597,1778,616,76
531,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
531,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
531,61,1056,30,37,2.17,74,1069,72,1067,50,1049,81
531,21,492,42,91,3.14,16,531,12,517,12,450,166
531,795,433,136,95,4.66,762,470,784,471,836,381,194
531,215,819,58,127,1.83,265,849,244,843,161,810,219
531,37,324,45,94,0.03,30,286,29,291,31,351,344
531,349,562,64,132,3.34,349,624,346,613,349,502,202
531,180,681,40,98,0.06,180,642,178,647,177,718,346
531,124,290,40,59,4.6,102,302,103,292,141,280,350
531,1758,998,69,100,5.22,1726,975,1742,980,1805,1000,356
531,30,795,39,47,1.7,51,800,42,799,10,786,360
531,19,969,38,79,3.12,20,1002,11,989,0,943,362
531,47,469,56,121,3.1,36,514,34,502,47,421,364
531,90,423,40,87,2.48,109,458,105,452,66,402,366
531,406,834,82,146,0.5,434,776,422,793,363,880,368
532,124,375,56,99,0.73,146,331,142,334,98,405,1
532,79,317,48,88,3.06,87,350,82,332,61,282,7
532,234,365,72,123,3.24,224,414,212,396,232,309,8
532,442,725,73,147,5.48,389,690,392,694,476,766,9
532,207,486,55,136,3.01,213,538,197,519,206,425,11
532,296,301,60,100,1.26,332,301,316,289,257,311,12
532,355,291,65,97,5.04,311,278,319,282,401,285,13
532,412,300,65,129,1.04,464,275,440,276,372,335,14
532,501,296,51,123,4.82,443,304,453,296,554,296,15
532,625,330,106,163,4.78,554,318,572,302,687,315,16
532,607,473,53,136,5.74,581,428,583,434,630,511,17
532,605,920,89,158,5.37,546,884,550,902,654,967,18
532,326,785,55,130,6.1,311,728,312,735,337,837,19
532,258,287,57,99,1.17,298,282,280,273,219,308,20
532,404,573,77,134,3.42,372,630,373,624,409,517,21
532,372,767,58,127,6.13,370,715,363,720,378,824,23
532,706,853,74,159,5.42,655,818,659,824,761,899,24
532,583,409,94,213,0.64,630,324,613,346,532,437,25
532,281,787,45,77,6.09,274,750,275,754,288,818,26
532,450,653,57,137,4.7,390,657,393,656,488,652,27
532,477,385,61,149,0.31,509,323,497,334,444,441,29
532,434,343,58,125,4.4,391,375,393,350,486,321,31
532,164,747,47,113,6.09,159,694,151,718,164,801,32
532,273,365,51,128,0.89,320,336,300,334,236,399,35
532,731,569,89,152,4.22,685,601,689,598,775,518,36
532,268,818,54,109,5.32,230,797,235,813,319,826,37
532,537,361,67,155,0.23,555,297,541,317,505,425,38
532,887,577,76,196,3.18,883,659,871,628,898,487,39
532,1134,663,69,110,3.19,1126,716,1127,710,1134,610,40
532,875,894,130,162,3.35,836,957,818,925,862,822,41
532,1470,680,58,163,3.21,1451,749,1473,724,1466,609,42
532,1120,351,68,182,1.71,1199,359,1181,351,1041,338,43
532,1323,381,71,166,5.0,1251,359,1276,355,1397,403,44
532,1559,727,80,190,3.23,1562,815,1575,797,1572,662,45
532,918,616,79,184,3.37,932,694,920,670,929,532,46
532,1264,408,70,183,5.14,1188,380,1213,372,1336,434,47
532,951,789,57,175,3.75,912,851,918,845,1002,734,48
532,1616,531,78,144,3.41,1601,589,1621,584,1649,478,49
532,1580,481,69,150,1.94,1634,529,1636,513,1554,449,50
532,1587,439,56,165,2.07,1643,496,1641,479,1562,406,51
532,1594,672,64,162,3.13,1604,744,1609,722,1579,598,52
532,1599,747,59,155,3.32,1581,813,1594,797,1608,674,53
532,1534,746,58,179,3.28,1521,820,1528,803,1541,666,54
532,1477,703,115,188,0.02,1506,617,1519,649,1492,779,55
532,1412,681,86,230,0.14,1426,577,1442,608,1444,740,56
532,1643,596,68,159,0.06,1660,531,1660,551,1640,661,57
532,1339,722,82,167,5.85,1296,665,1304,682,1382,786,58
532,1281,770,60,170,2.69,1311,847,1305,832,1254,699,59
532,1068,981,80,170,4.79,996,982,1016,996,1142,961,60
532,1319,610,62,190,4.07,1259,666,1275,645,1389,554,61
532,1328,809,86,162,5.51,1297,741,1314,760,1386,851,62
532,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
532,904,417,75,151,3.13,910,486,897,469,914,357,64
532,880,733,108,177,0.02,861,654,851,680,850,815,65
532,1011,939,134,185,5.33,928,930,942,952,1092,979,67
532,1011,939,134,185,5.33,965,862,994,870,1107,945,67
532,1034,902,69,182,5.27,965,862,994,870,1107,945,68
532,1087,1001,113,209,4.91,996,982,1016,996,1142,961,69
532,1087,1001,113,209,4.91,1006,1008,1033,1028,1148,1036,69
532,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
532,1551,856,72,127,1.8,1609,868,1605,866,1508,844,71
532,1859,546,68,126,2.64,1882,591,1887,573,1848,494,72
532,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
532,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
532,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
532,1792,612,52,131,1.25,1846,594,1839,597,1778,616,76
532,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
532,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
532,61,1056,30,37,2.17,74,1069,72,1067,50,1049,81
532,21,492,42,91,3.14,16,531,12,517,12,450,166
532,795,433,136,95,4.66,762,470,784,471,836,381,194
532,216,819,58,125,1.83,265,849,244,843,161,810,219
532,37,324,45,94,0.03,30,286,29,291,31,351,344
532,349,562,64,132,3.34,349,624,346,613,349,502,202
532,180,681,40,98,0.06,180,642,178,647,177,718,346
532,124,290,40,59,4.6,102,302,103,292,141,280,350
532,1759,997,67,100,5.22,1726,975,1742,980,1805,1000,356
532,30,795,39,47,1.7,52,798,43,795,10,786,360
532,19,969,38,79,3.12,20,1002,11,989,0,943,362
532,47,469,56,119,3.1,36,519,34,506,47,421,364
532,90,423,40,87,2.48,109,458,105,452,66,402,366
532,410,817,78,146,6.18,401,751,401,762,388,882,368
533,120,379,56,99,0.73,140,337,134,343,94,409,1
533,79,317,48,88,3.06,87,350,82,332,61,282,7
533,234,365,72,123,3.24,224,414,212,396,232,309,8
533,442,725,73,147,5.48,389,690,392,694,476,766,9
533,207,486,55,136,3.01,213,538,197,519,206,425,11
533,296,301,60,100,1.26,332,301,316,289,257,311,12
533,355,291,65,97,5.04,311,278,319,282,401,285,13
533,412,300,65,129,1.04,464,275,440,276,372,335,14
533,501,296,51,123,4.82,443,304,453,296,554,296,15
533,625,330,106,163,4.78,554,318,572,302,687,315,16
533,607,477,53,136,5.67,579,436,582,438,632,519,17
533,605,920,89,158,5.37,555,873,555,897,654,967,18
533,330,780,57,143,6.28,323,721,323,728,328,833,19
533,262,288,49,99,1.25,306,272,285,274,224,306,20
533,404,573,77,134,3.42,372,630,373,624,409,517,21
533,371,771,51,134,6.13,370,715,363,720,380,827,23
533,706,853,74,159,5.42,654,819,658,827,761,899,24
533,583,409,94,213,0.64,637,336,620,347,531,438,25
533,281,787,45,77,6.09,274,750,275,754,283,817,26
533,450,653,57,137,4.7,390,657,393,656,488,652,27
533,477,385,61,149,0.31,509,323,497,334,444,441,29
533,434,343,58,125,4.4,391,375,393,350,486,321,31
533,164,747,47,113,6.09,159,694,151,718,164,801,32
533,273,365,51,128,0.89,320,336,300,334,236,399,35
533,731,569,89,152,4.22,685,601,689,598,775,518,36
533,268,818,54,109,5.32,229,796,234,813,319,826,37
533,537,362,67,156,0.23,555,297,541,317,505,426,38
533,887,577,76,196,3.18,883,659,871,628,898,487,39
533,1134,663,69,110,3.19,1126,716,1127,710,1134,610,40
533,875,894,130,162,3.35,836,957,818,925,862,822,41
533,1470,680,58,163,3.21,1451,749,1473,724,1466,609,42
533,1120,351,68,182,1.71,1199,359,1181,351,1041,338,43
533,1323,381,71,166,5.0,1251,359,1276,355,1397,403,44
533,1558,727,79,190,3.23,1562,815,1575,797,1572,662,45
533,918,616,79,184,3.37,932,694,920,670,929,532,46
533,1264,408,70,183,5.14,1188,380,1213,372,1336,434,47
533,945,809,57,171,3.79,905,864,911,858,987,746,48
533,1616,531,78,144,3.41,1601,589,1621,584,1649,478,49
533,1580,481,69,150,1.94,1634,529,1636,513,1554,449,50
533,1587,438,57,165,2.07,1644,498,1647,482,1562,406,51
533,1594,672,64,162,3.13,1604,744,1609,722,1579,598,52
533,1599,747,59,155,3.32,1581,813,1594,797,1608,674,53
533,1534,746,58,179,3.28,1521,820,1528,803,1541,666,54
533,1477,703,115,188,0.02,1506,617,1519,649,1492,779,55
533,1412,681,86,230,0.14,1426,577,1442,608,1444,740,56
533,1643,596,68,159,0.06,1660,531,1660,551,1640,661,57
533,1339,722,82,167,5.85,1296,665,1304,682,1382,786,58
533,1281,770,60,170,2.69,1311,847,1305,832,1254,699,59
533,1069,981,80,172,4.79,996,982,1016,996,1142,961,60
533,1319,610,62,190,4.07,1259,664,1278,641,1387,555,61
533,1328,809,86,162,5.51,1297,741,1314,760,1386,851,62
533,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
533,904,417,75,151,3.13,910,486,897,469,914,357,64
533,880,733,108,177,0.02,861,654,851,680,850,815,65
533,1011,939,134,185,5.33,928,930,942,952,1092,979,67
533,1011,939,134,185,5.33,965,862,994,870,1107,945,67
533,1034,902,69,182,5.27,965,862,994,870,1107,945,68
533,1087,1001,113,209,4.91,996,982,1016,996,1142,961,69
533,1087,1001,113,209,4.91,1006,1008,1033,1028,1148,1036,69
533,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
533,1551,856,72,127,1.8,1609,868,1605,866,1508,844,71
533,1859,546,68,126,2.64,1882,591,1887,573,1848,494,72
533,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
533,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
533,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
533,1792,612,52,131,1.25,1846,594,1839,597,1778,616,76
533,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
533,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
533,61,1056,30,37,2.17,74,1069,72,1067,51,1052,81
533,21,492,42,91,3.14,16,531,12,517,12,450,166
533,795,433,136,95,4.66,762,470,784,471,836,381,194
533,217,820,58,123,1.83,265,849,244,843,167,812,219
533,36,329,45,85,0.03,36,293,32,297,31,351,344
533,349,562,64,132,3.34,349,624,341,612,349,502,202
533,180,681,40,98,0.06,180,642,178,647,177,718,346
533,124,290,40,59,4.6,102,302,103,292,141,280,350
533,1759,997,67,100,5.22,1725,970,1741,977,1805,1000,356
533,30,795,39,47,1.7,52,798,43,795,10,786,360
533,19,969,38,79,3.12,20,1002,11,989,0,943,362
533,47,469,56,120,3.1,34,520,31,508,45,422,364
533,96,430,40,69,2.48,109,458,105,452,74,413,366
533,408,807,61,151,6.18,397,740,397,751,398,873,368
534,121,378,56,96,0.73,137,335,133,344,98,408,1
534,79,317,48,88,3.06,87,350,82,332,61,282,7
534,234,365,71,123,3.24,224,414,212,396,232,309,8
534,442,725,73,147,5.48,389,690,392,694,476,766,9
534,207,486,55,136,3.01,213,538,197,519,206,425,11
534,296,301,60,100,1.26,332,301,316,289,257,311,12
534,355,291,65,97,5.04,311,278,319,282,401,285,13
534,412,300,65,129,1.04,464,275,440,276,372,335,14
534,501,296,51,123,4.82,443,304,453,296,554,296,15
534,625,330,106,163,4.78,554,318,572,302,687,315,16
534,608,484,53,133,5.56,572,439,575,447,634,521,17
534,605,920,89,158,5.37,560,866,559,888,657,966,18
534,330,776,57,135,6.28,323,721,323,728,325,829,19
534,262,288,49,99,1.25,306,272,285,274,224,306,20
534,404,573,77,134,3.42,372,630,373,624,409,517,21
534,371,771,51,134,6.13,370,715,363,720,380,827,23
534,703,856,65,159,5.42,654,819,658,827,761,899,24
534,583,409,94,213,0.64,641,338,620,347,531,438,25
534,281,787,45,77,6.09,274,750,275,754,284,818,26
534,450,653,57,137,4.7,390,657,393,656,488,652,27
534,477,385,61,149,0.31,509,323,497,334,444,441,29
534,434,343,58,125,4.4,391,375,393,350,486,321,31
534,166,755,47,130,6.09,159,694,151,718,168,816,32
534,273,365,51,128,0.89,320,336,300,334,236,399,35
534,731,569,89,152,4.22,685,601,689,598,775,518,36
534,268,818,54,109,5.32,230,796,235,813,319,826,37
534,537,362,67,157,0.23,555,297,541,317,505,426,38
534,887,577,76,196,3.18,883,659,871,628,898,487,39
534,1134,663,69,110,3.19,1126,716,1127,710,1134,610,40
534,875,894,130,162,3.35,836,957,818,925,862,822,41
534,1470,680,58,163,3.21,1451,749,1473,724,1466,609,42
534,1120,351,68,182,1.71,1199,359,1181,351,1041,338,43
534,1323,381,71,166,5.0,1251,359,1276,355,1397,403,44
534,1558,727,78,190,3.23,1562,815,1575,797,1572,662,45
534,918,616,79,184,3.37,932,694,920,670,929,532,46
534,1264,408,70,183,5.14,1188,380,1213,372,1336,434,47
534,938,824,67,171,3.92,878,869,892,869,987,778,48
534,1616,531,78,144,3.41,1601,589,1621,584,1649,478,49
534,1580,481,69,150,1.94,1630,531,1633,515,1554,449,50
534,1587,438,57,165,2.15,1639,500,1643,487,1562,406,51
534,1594,672,64,162,3.13,1604,744,1609,722,1579,598,52
534,1599,747,59,155,3.32,1581,813,1594,797,1608,674,53
534,1534,746,58,179,3.28,1521,820,1528,803,1541,666,54
534,1477,703,115,188,0.02,1506,617,1519,649,1492,779,55
534,1412,681,86,230,0.14,1426,577,1442,608,1444,740,56
534,1643,596,68,159,0.06,1660,531,1660,551,1640,661,57
534,1339,722,82,167,5.85,1296,665,1304,682,1382,786,58
534,1281,770,60,170,2.69,1311,847,1305,832,1254,699,59
534,1067,981,80,169,4.79,996,982,1016,996,1142,961,60
534,1319,610,62,190,4.07,1258,663,1278,641,1387,555,61
534,1328,809,86,162,5.51,1297,741,1314,760,1386,851,62
534,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
534,904,417,75,151,3.13,910,486,897,469,914,357,64
534,883,735,114,182,0.02,861,654,851,680,850,815,65
534,1011,939,134,185,5.33,928,930,942,952,1092,979,67
534,1011,939,134,185,5.33,965,862,994,870,1107,945,67
534,1034,902,69,182,5.27,965,862,994,870,1107,945,68
534,1087,1001,113,209,4.91,996,982,1016,996,1142,961,69
534,1087,1001,113,209,4.91,1006,1008,1033,1028,1148,1036,69
534,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
534,1551,856,72,127,1.8,1609,868,1605,866,1508,844,71
534,1859,546,68,126,2.64,1882,591,1887,573,1848,494,72
